adjust,budget_liquid,bundle_position,bundle_water_perc,monkey_final_bid,offer_value,reward_liquid,task_failure,win
0,NaN,1,1,NaN,3,NaN,no_bid,NaN
0,NaN,1,0.3,NaN,3,NaN,no_bid,NaN
-404.270106756457,0.72,1,0.4,-0.421114694537976,1,0.15,NaN,1
468.609091122635,0.36,0,0.7,0.488134469919412,3,0.75,NaN,1
647.357473388626,0,0,1,0.674330701446485,3,0.75,NaN,1
508.308506159684,0,0,1,0.529488027249671,2,0.45,NaN,1
524.824051250848,0.24,0,0.8,0.546691720052967,2,0.45,NaN,1
-426.161809378819,0,1,1,-0.44391855143627,3,0.75,NaN,1
-438.387472889932,0.84,1,0.3,-0.456653617593679,2,0.45,NaN,1
-465.22226557005,0.6,1,0.5,-0.484606526635469,3,0.75,NaN,1
-435.741932142235,0.48,1,0.6,-0.453897845981494,1,0.15,NaN,1
-548.570045666828,0.12,1,0.9,-0.571427130902946,1,0.15,NaN,1
534.550374464153,0.36,0,0.7,0.556823306733492,1,0.15,NaN,1
474.003142837786,0.6,0,0.5,0.493753273789361,1,0.15,NaN,1
0,NaN,1,0.5,NaN,3,NaN,joystick_not_stationary,NaN
573.026998307916,1.2,1,1,0.596903123237412,1,0,NaN,1
0,NaN,1,0.7,NaN,1,NaN,joystick_not_stationary,NaN
487.170313467557,0.6,0,0.5,0.507469076528706,3,0.75,NaN,1
745.466008271161,0.96,0,0.2,0.776527091949126,3,0.75,NaN,1
449.604840770125,1.08,0,0.1,0.468338375802213,2,0.45,NaN,1
453.524828605973,0.12,0,0.9,0.472421696464555,1,0.15,NaN,1
491.77206327564,0.6,0,0.5,0.512262565912125,1,0.15,NaN,1
-381.136384100213,1.08,1,0.1,-0.397017066771056,1,0.15,NaN,1
606.193565920375,0,0,1,0.631451631167057,1,0.15,NaN,1
-478.586875980345,0.6,1,0.5,-0.498527995812859,2,0.45,NaN,1
502.083823871901,1.2,1,1,0.523003983199897,2,0,NaN,1
-525.499831645373,0.24,1,0.8,-0.54739565796393,1,0.15,NaN,1
475.679782537511,1.2,1,0.8,0.495499773476574,2,0,NaN,1
514.351429742705,0,0,1,0.535782739315317,1,0.15,NaN,1
422.425600786223,1.2,1,0.7,0.440026667485649,1,0,NaN,1
483.614921541424,0.12,0,0.9,0.503765543272317,3,0.75,NaN,1
414.530139002327,0.36,0,0.7,0.431802228127424,3,0.75,NaN,1
-444.386582115048,0.72,1,0.4,-0.462902689703175,3,0.75,NaN,1
552.870216338495,0.24,0,0.8,0.575906475352599,1,0.15,NaN,1
469.137744064905,0.48,0,0.6,0.48868515006761,3,0.75,NaN,1
-513.039394232901,0,1,1,-0.534416035659272,2,0.45,NaN,1
-539.921257760603,0.84,1,0.3,-0.562417976833961,1,0.15,NaN,1
0,NaN,1,0.3,NaN,2,NaN,joystick_not_stationary,NaN
415.987906426455,0,0,1,0.433320735860891,2,0.45,NaN,1
-528.959372280616,0,1,1,-0.550999346125642,3,0.75,NaN,1
0,NaN,1,0.9,NaN,2,NaN,no_bid,NaN
-430.250248781588,0.96,1,0.2,-0.44817734248082,2,0.45,NaN,1
-513.617164156898,0.72,1,0.4,-0.535017879330102,2,0.45,NaN,1
483.622534887737,1.08,0,0.1,0.503773473841392,2,0.45,NaN,1
-612.766863938576,0,1,1,-0.638298816602683,2,0.45,NaN,1
0,NaN,1,0.9,NaN,1,NaN,no_bid,NaN
-563.476457934414,0.6,1,0.5,-0.586954643681681,2,0.45,NaN,1
0,NaN,1,0.1,NaN,1,NaN,no_bid,NaN
-404.862651442466,0.84,1,0.3,-0.421731928585902,1,0.15,NaN,1
0,NaN,1,0.5,NaN,1,NaN,no_bid,NaN
-475.299923158407,0.48,1,0.6,-0.49510408662334,2,0.45,NaN,1
0,NaN,1,0.2,NaN,1,NaN,no_bid,NaN
498.595434992155,0.24,0,0.8,0.519370244783495,2,0.45,NaN,1
499.533788436496,1.2,1,0.9,0.520347696288016,2,0,NaN,1
0,NaN,0,1,NaN,1,NaN,no_bid,NaN
0,NaN,1,0.2,NaN,3,NaN,no_bid,NaN
0,NaN,0,1,NaN,2,NaN,no_bid,NaN
0,NaN,0,0.4,NaN,3,NaN,joystick_not_stationary,NaN
451.759921604245,0,0,1,0.470583251671088,2,0.45,NaN,1
510.46806027931,0,0,1,0.531737562790948,1,0.15,NaN,1
-387.48488923704,1.08,1,0.1,-0.403630092955249,3,0.75,NaN,1
0,NaN,1,0.8,NaN,1,NaN,no_bid,NaN
576.615700067118,0.72,0,0.4,0.600641354236581,2,0.45,NaN,1
495.809761841379,0.96,0,0.2,0.516468501918103,2,0.45,NaN,1
0,NaN,1,0.5,NaN,2,NaN,no_bid,NaN
493.22894112068,0.84,0,0.3,0.513780147000708,2,0.45,NaN,1
613.709291139652,0.48,0,0.6,0.639280511603804,3,0.75,NaN,1
0,NaN,1,0.5,NaN,2,NaN,no_bid,NaN
557.450093735613,1.08,0,0.1,0.580677180974597,1,0.15,NaN,1
545.071043258207,0.96,0,0.2,0.567782336727299,1,0.15,NaN,1
505.647245295971,0.12,0,0.9,0.526715880516636,3,0.75,NaN,1
589.030587434392,0.72,0,0.4,0.613573528577491,3,0.75,NaN,1
0,NaN,1,0.4,NaN,1,NaN,no_bid,NaN
490.325273542566,0.6,0,0.5,0.510755493273506,3,0.75,NaN,1
576.616883971112,0.12,0,0.9,0.600642587469909,1,0.15,NaN,1
474.362859513426,0.96,0,0.2,0.494127978659819,3,0.75,NaN,1
424.744026976151,0,0,1,0.442441694766824,1,0.15,NaN,1
495.99660369081,1.08,0,0.1,0.516663128844593,3,0.75,NaN,1
