adjust,budget_liquid,bundle_position,bundle_water_perc,monkey_final_bid,offer_value,reward_liquid,task_failure,win
-449.427308325755,0.12,1,0.9,-0.468153446172662,2,0.45,NaN,1
362.408190217501,0.12,0,0.9,0.377508531476564,2,0.45,NaN,1
-432.182193573383,1.08,1,0.1,-0.450189784972274,1,0.15,NaN,1
223.564859314171,0.12,0,0.9,0.232880061785594,2,0.45,NaN,1
-612.702598674122,0.12,1,0.9,-0.638231873618877,3,0.75,NaN,1
-670.125880403503,0.24,1,0.8,-0.698047792086983,3,0.75,NaN,1
-476.702076844238,0.24,1,0.8,-0.496564663379415,3,0.75,NaN,1
304.952807572456,0.36,0,0.7,0.317659174554642,1,0.15,NaN,1
267.328841311585,0.48,0,0.6,0.278467543032901,1,0.15,NaN,1
374.219447951123,0.48,0,0.6,0.389811924949087,2,0.45,NaN,1
335.973924211439,0.48,0,0.6,0.349972837720249,1,0.15,NaN,1
308.789579345031,0.84,0,0.3,0.321655811817741,3,0.75,NaN,1
-385.375600808388,1.08,1,0.1,-0.401432917508738,1,0.15,NaN,1
321.252935285097,1.08,0,0.1,0.334638474255309,2,0.45,NaN,1
354.23173588356,0.96,0,0.2,0.368991391545375,2,0.45,NaN,1
-484.482891791842,1.08,1,0.1,-0.504669678949835,3,0.75,NaN,1
429.984302810221,0.6,0,0.5,0.447900315427314,1,0.15,NaN,1
-527.254528743201,0.36,1,0.7,-0.549223467440835,2,0.45,NaN,1
-431.243054698504,0.6,1,0.5,-0.449211515310942,2,0.45,NaN,1
0,NaN,1,0.8,NaN,3,NaN,joystick_not_stationary,NaN
-489.993255994921,0.36,1,0.7,-0.510409641661376,2,0.45,NaN,1
-493.560616793698,0.84,1,0.3,-0.514125642493435,3,0.75,NaN,1
0,NaN,1,0.4,NaN,2,NaN,joystick_not_stationary,NaN
368.462366688479,0.24,0,0.8,0.383814965300499,1,0.15,NaN,1
-411.847069240001,0.6,1,0.5,-0.429007363791667,2,0.45,NaN,1
0,NaN,0,1,NaN,3,NaN,joystick_not_stationary,NaN
0,NaN,1,0.4,NaN,1,NaN,joystick_not_stationary,NaN
0,NaN,1,0.3,NaN,1,NaN,joystick_not_stationary,NaN
-441.935581405231,0.48,1,0.6,-0.460349563963782,1,0.15,NaN,1
318.222159826974,0.24,0,0.8,0.331481416486432,1,0.15,NaN,1
362.380786638018,1.2,1,1,0.377479986081269,1,0,NaN,1
