adjust,budget_liquid,bundle_position,bundle_water_perc,monkey_final_bid,offer_value,reward_liquid,task_failure,win
0,NaN,0,0.3,NaN,1,NaN,no_bid,NaN
0,NaN,0,0.6,NaN,3,NaN,no_bid,NaN
0,NaN,1,0.3,NaN,1,NaN,no_bid,NaN
0,NaN,1,0.6,NaN,1,NaN,no_bid,NaN
0,NaN,1,0.5,NaN,3,NaN,no_bid,NaN
0,NaN,1,0.8,NaN,3,NaN,no_bid,NaN
0,NaN,1,0.1,NaN,2,NaN,no_bid,NaN
0,NaN,0,0.2,NaN,3,NaN,no_bid,NaN
0,NaN,0,0.9,NaN,1,NaN,no_bid,NaN
0,NaN,1,0.1,NaN,1,NaN,no_bid,NaN
0,NaN,1,1,NaN,3,NaN,no_bid,NaN
0,NaN,0,0.9,NaN,3,NaN,no_bid,NaN
0,NaN,1,0.5,NaN,1,NaN,no_bid,NaN
0,NaN,0,0.4,NaN,3,NaN,no_bid,NaN
0,NaN,1,0.4,NaN,1,NaN,no_bid,NaN
0,NaN,0,1,NaN,3,NaN,no_bid,NaN
0,NaN,0,0.9,NaN,1,NaN,joystick_not_stationary,NaN
0,NaN,1,0.1,NaN,3,NaN,joystick_not_stationary,NaN
0,NaN,1,0.3,NaN,2,NaN,joystick_not_stationary,NaN
0,NaN,0,0.1,NaN,3,NaN,joystick_not_stationary,NaN
-432.614677254379,0.36,1,0.7,-0.450640288806645,2,0.45,NaN,1
-434.0454592504,0.6,1,0.5,-0.452130686719166,1,0.15,NaN,1
373.216400770931,0.12,0,0.9,0.388767084136386,2,0.45,NaN,1
-434.565577167149,1.08,1,0.1,-0.452672476215781,2,0.45,NaN,1
-666.531125836148,0,1,1,-0.694303256079321,3,0.75,NaN,1
494.033002109421,0.24,0,0.8,0.514617710530647,3,0.75,NaN,1
439.095675937996,0,0,1,0.457391329102079,1,0.15,NaN,1
-479.044908541521,0.72,1,0.4,-0.499005113064084,2,0.45,NaN,1
0,NaN,0,0.5,NaN,1,NaN,no_bid,NaN
0,NaN,1,0.6,NaN,1,NaN,no_bid,NaN
0,NaN,0,0.1,NaN,1,NaN,no_bid,NaN
0,NaN,1,0.2,NaN,2,NaN,no_bid,NaN
0,NaN,0,1,NaN,1,NaN,no_bid,NaN
0,NaN,0,0.3,NaN,1,NaN,no_bid,NaN
0,NaN,0,0.4,NaN,1,NaN,no_bid,NaN
0,NaN,1,0.7,NaN,2,NaN,no_bid,NaN
0,NaN,1,0.2,NaN,3,NaN,no_bid,NaN
0,NaN,0,0.5,NaN,3,NaN,no_bid,NaN
0,NaN,1,0.2,NaN,2,NaN,joystick_not_stationary,NaN
0,NaN,0,1,NaN,2,NaN,no_bid,NaN
0,NaN,1,1,NaN,3,NaN,no_bid,NaN
-469.820389377875,0.96,1,0.2,-0.489396238935286,1,0.15,NaN,1
357.642462978044,0.6,0,0.5,0.372544232268796,1,0.15,NaN,1
0,NaN,0,0.7,NaN,3,NaN,joystick_not_stationary,NaN
0,NaN,1,0.7,NaN,1,NaN,no_bid,NaN
-337.925641131152,0,1,1,-0.352005876178283,3,0.75,NaN,1
-639.874197812801,0.96,1,0.2,-0.666535622721667,2,0.45,NaN,1
409.954334960262,0.36,0,0.7,0.427035765583606,3,0.75,NaN,1
-539.351898504322,0.12,1,0.9,-0.561824894275336,3,0.75,NaN,1
-525.308465661023,0.72,1,0.4,-0.547196318396899,3,0.75,NaN,1
0,NaN,1,1,NaN,1,NaN,no_bid,NaN
0,NaN,1,0.9,NaN,2,NaN,no_bid,NaN
0,NaN,0,0.3,NaN,1,NaN,no_bid,NaN
0,NaN,0,0.1,NaN,3,NaN,no_bid,NaN
0,NaN,0,0.1,NaN,3,NaN,no_bid,NaN
0,NaN,1,0.2,NaN,1,NaN,no_bid,NaN
0,NaN,1,1,NaN,2,NaN,no_bid,NaN
0,NaN,1,0.8,NaN,1,NaN,no_bid,NaN
0,NaN,1,0.8,NaN,3,NaN,no_bid,NaN
