adjust,budget_liquid,bundle_position,bundle_water_perc,monkey_final_bid,offer_value,reward_liquid,task_failure,win
266.505771149792,1.2,1,0.5,0.277610178281034,2,0,NaN,1
191.82278041161,1.08,0,0.1,0.199815396262094,2,0.45,NaN,1
212.677596872349,1.2,1,0.9,0.221539163408697,3,0,NaN,1
277.65641182627,0.24,0,0.8,0.289225428985698,2,0.45,NaN,1
233.895737478275,1.2,1,0.1,0.243641393206536,3,0,NaN,1
288.565631789599,0.72,0,0.4,0.300589199780832,2,0.45,NaN,1
226.379393244719,0.84,0,0.3,0.235811867963249,2,0.45,NaN,1
326.556498580595,0.6,0,0.5,0.340163019354786,3,0.75,NaN,1
281.243860766631,0.96,0,0.2,0.292962354965241,2,0.45,NaN,1
266.57382198807,1.2,1,0.8,0.277681064570906,3,0,NaN,1
307.360678704577,NaN,1,0.6,NaN,1,NaN,unfinished_bidding,NaN
245.875440486015,1.2,1,0.9,0.256120250506265,1,0,NaN,1
342.514864312673,1.08,0,0.1,0.356786316992368,3,0.75,NaN,1
314.642783338262,0.72,0,0.4,0.32775289931069,2,0.45,NaN,1
0,NaN,1,0.4,NaN,2,NaN,joystick_not_stationary,NaN
211.380730719498,1.2,1,0.9,0.220188261166144,2,0,NaN,1
0,NaN,1,0.5,NaN,1,NaN,joystick_not_stationary,NaN
300.168849846649,0.72,0,0.4,0.312675885256926,3,0.75,NaN,1
290.843913783346,0.96,0,0.2,0.302962410190985,3,0.75,NaN,1
217.660737394708,1.2,1,0.4,0.226729934786154,3,0,NaN,1
243.955714862808,0.36,0,0.7,0.254120536315425,1,0.15,NaN,1
290.096566440778,0.48,0,0.6,0.30218392337581,1,0.15,NaN,1
0,NaN,0,0.7,NaN,3,NaN,joystick_not_stationary,NaN
0,NaN,1,0.7,NaN,3,NaN,no_bid,NaN
203.608773588382,1.2,1,0.4,0.212092472487898,2,0,NaN,1
0,NaN,1,0.9,NaN,1,NaN,joystick_not_stationary,NaN
0,NaN,1,0.4,NaN,2,NaN,joystick_not_stationary,NaN
0,NaN,1,0.1,NaN,3,NaN,no_bid,NaN
215.036571978365,1.2,1,0.8,0.22399642914413,1,0,NaN,1
0,NaN,1,0.7,NaN,3,NaN,no_bid,NaN
260.167288555432,0.84,0,0.3,0.271007592245242,2,0.45,NaN,1
189.486199663332,1.2,1,0.4,0.197381457982638,3,0,NaN,1
263.943499322229,0,0,1,0.274941145127322,3,0.75,NaN,1
238.083491568518,1.2,1,0.6,0.248003637050539,2,0,NaN,1
257.13021275819,1.08,0,0.1,0.267843971623115,3,0.75,NaN,1
194.544912741836,1.2,1,0.6,0.202650950772746,1,0,NaN,1
202.054589224339,0,0,1,0.210473530442019,1,0.15,NaN,1
199.549934447276,1.08,0,0.1,0.207864515049246,2,0.45,NaN,1
207.930061678217,1.2,1,0.4,0.216593814248143,2,0,NaN,1
