adjust,budget_liquid,bundle_position,bundle_water_perc,monkey_final_bid,offer_value,reward_liquid,task_failure,win
346.312210575896,0.84,0,0.3,0.360741886016558,1,0.15,NaN,1
276.330305803954,1.2,1,0.3,0.287844068545785,2,0,NaN,1
220.519500872459,1.2,1,0.1,0.229707813408811,1,0,NaN,1
360.721388242653,0.6,0,0.5,0.375751446086097,3,0.75,NaN,1
251.380888082068,0.96,0,0.2,0.261855091752154,2,0.45,NaN,1
297.091472493295,0.36,0,0.7,0.309470283847182,1,0.15,NaN,1
346.08986231738,0.84,0,0.3,0.360510273247271,1,0.15,NaN,1
429.060621983447,0.96,0,0.2,0.446938147899424,2,0.45,NaN,1
372.804786786608,1.2,1,0.6,0.388338319569384,1,0,NaN,1
320.39937411756,1.2,1,0.8,0.333749348039125,2,0,NaN,1
267.903020585609,0.48,0,0.6,0.279065646443343,2,0.45,NaN,1
221.585878078711,1.08,0,0.1,0.230818622998657,1,0.15,NaN,1
312.872024186468,1.2,1,0.5,0.32590835852757,3,0,NaN,1
297.68229978916,1.2,1,1,0.310085728947042,3,0,NaN,1
288.791885445003,0.6,0,0.5,0.300824880671878,2,0.45,NaN,1
338.616679706994,1.2,1,0.7,0.352725708028118,2,0,NaN,1
216.933510241944,1.2,1,0.8,0.225972406502025,2,0,NaN,1
460.675756935043,1.2,1,0.2,0.47987058014067,3,0,NaN,1
273.998321714378,1.2,1,0.3,0.285414918452477,3,0,NaN,1
221.786544849142,1.2,1,1,0.231027650884523,2,0,NaN,1
280.648357974106,1.2,1,0.1,0.29234203955636,3,0,NaN,1
284.02093602621,0.36,0,0.7,0.295855141693968,2,0.45,NaN,1
248.327043086999,1.2,1,0.2,0.258674003215624,3,0,NaN,1
0,NaN,1,0.5,NaN,1,NaN,joystick_not_stationary,NaN
294.846970818444,0.36,0,0.7,0.307132261269212,1,0.15,NaN,1
324.920133692243,1.2,1,0.1,0.338458472596086,1,0,NaN,1
257.312930742787,0.84,0,0.3,0.268034302857069,3,0.75,NaN,1
0,NaN,0,0.7,NaN,3,NaN,joystick_not_stationary,NaN
294.615168147468,0.36,0,0.7,0.306890800153612,1,0.15,NaN,1
373.469761909867,0.24,0,0.8,0.389031001989445,2,0.45,NaN,1
324.507984307316,0.84,0,0.3,0.33802915032012,1,0.15,NaN,1
282.634926864799,1.2,1,0.7,0.294411382150832,1,0,NaN,1
284.375105849891,0.84,0,0.3,0.296224068593637,1,0.15,NaN,1
334.51247266094,0.48,0,0.6,0.348450492355145,3,0.75,NaN,1
358.886275838268,1.2,1,0.3,0.373839870664863,1,0,NaN,1
