adjust,budget_liquid,bundle_position,bundle_water_perc,monkey_final_bid,offer_value,reward_liquid,task_failure,win
0,NaN,1,0.8,NaN,2,NaN,no_bid,NaN
0,NaN,1,0.2,NaN,2,NaN,joystick_not_stationary,NaN
348.833667607414,0.48,0,0.6,0.363368403757723,1,0.15,NaN,1
-387.869424765639,0.36,1,0.7,-0.40403065079754,1,0.15,NaN,1
-653.053283105079,0,1,1,-0.680263836567791,3,0.75,NaN,1
0,NaN,1,0.2,NaN,2,NaN,no_bid,NaN
0,NaN,0,0.7,NaN,3,NaN,joystick_not_stationary,NaN
-432.954070766709,0.12,1,0.9,-0.450993823715321,3,0.75,NaN,1
-457.467829370348,0.72,1,0.4,-0.476528988927446,3,0.75,NaN,1
-813.988110730338,0,1,1,-0.847904282010768,1,0.15,NaN,1
-516.999957609538,0.12,1,0.9,-0.538541622509935,2,0.45,NaN,1
334.799957401799,0.84,0,0.3,0.348749955626874,1,0.15,NaN,1
0,NaN,0,0.1,NaN,3,NaN,joystick_not_stationary,NaN
0,NaN,0,0.1,NaN,3,NaN,joystick_not_stationary,NaN
-483.021586188105,0.96,1,0.2,-0.50314748561261,1,0.15,NaN,1
0,NaN,1,1,NaN,2,NaN,joystick_not_stationary,NaN
0,NaN,1,0.8,NaN,1,NaN,joystick_not_stationary,NaN
-459.351654169651,0.24,1,0.8,-0.47849130642672,3,0.75,NaN,1
-402.520135641615,0.96,1,0.2,-0.419291807960016,3,0.75,NaN,1
-643.857111554283,1.08,1,0.1,-0.670684491202378,2,0.45,NaN,1
-346.491520290822,0.6,1,0.5,-0.360928666969606,1,0.15,NaN,1
0,NaN,0,0.4,NaN,3,NaN,joystick_not_stationary,NaN
327.499154151063,0.84,0,0.3,0.341144952240691,1,0.15,NaN,1
0,NaN,1,0.7,NaN,1,NaN,joystick_not_stationary,NaN
0,NaN,1,0.8,NaN,1,NaN,joystick_not_stationary,NaN
355.778256210797,1.2,1,0.5,0.37060235021958,1,0,NaN,1
0,NaN,0,0.5,NaN,1,NaN,joystick_not_stationary,NaN
-356.36192864727,0.36,1,0.7,-0.371210342340906,2,0.45,NaN,1
0,NaN,0,0.4,NaN,2,NaN,joystick_not_stationary,NaN
391.516042830204,0.48,0,0.6,0.407829211281463,2,0.45,NaN,1
373.438950326403,0.36,0,0.7,0.388998906590003,1,0.15,NaN,1
0,NaN,1,0.5,NaN,3,NaN,joystick_not_stationary,NaN
431.843763159183,0.36,0,0.7,0.449837253290816,3,0.75,NaN,1
-445.736007514006,1.08,1,0.1,-0.464308341160423,3,0.75,NaN,1
460.454391359909,1.08,0,0.1,0.479639990999906,2,0.45,NaN,1
0,NaN,1,0.6,NaN,1,NaN,no_bid,NaN
427.048149162201,0.6,0,0.5,0.444841822043959,1,0.15,NaN,1
0,NaN,1,0.1,NaN,1,NaN,joystick_not_stationary,NaN
0,NaN,1,0.2,NaN,2,NaN,no_bid,NaN
